VEHICLE_POWER,CARRY_CAPACITY,CUBIC_CAPACITY,VEHICLE_COLOUR_2
,,4000.0,ZZ
,,,ZZ
,,,ZZ
,,1500.0,ZZ
,760.0,,ZZ
,,,ZZ
,,1600.0,WHI
,,2400.0,ZZ
,,,ZZ
,,,ZZ
,1075.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,2400.0,ZZ
,,,ZZ
,,4000.0,ZZ
,,,ZZ
,,,ZZ
,,4000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,3000.0,SIL
,,,ZZ
,,,ZZ
,1070.0,,ZZ
,,,ZZ
,,,ZZ
,,1584.0,ZZ
,820.0,,ZZ
,,250.0,ZZ
,,,ZZ
,,4700.0,ZZ
,,2000.0,ZZ
,,,ZZ
,,,ZZ
,,2000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,110.0,ZZ
,,,ZZ
,,,ZZ
,1340.0,,ZZ
,,,ZZ
,,,ZZ
,915.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,RED
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,1600.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,400.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,300.0,,ZZ
,,,ZZ
,,2500.0,ZZ
,,4000.0,ZZ
,,,ZZ
,,450.0,ZZ
,,,ZZ
,,3000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1380.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,4000.0,ZZ
,800.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,8516.0,,ZZ
,,,ZZ
,535.0,,ZZ
,,1700.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,250.0,ZZ
,,,ZZ
,,,ZZ
,906.0,,ZZ
,,500.0,GRY
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,7586.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,3200.0,ZZ
,,1400.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1058.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1025.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1180.0,2700.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,2400.0,ZZ
,,,ZZ
,1138.0,,ZZ
,,4000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1200.0,,ZZ
,,,ZZ
,1319.0,,ZZ
,,1800.0,ZZ
,,,ZZ
,775.0,,ZZ
,,675.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,3000.0,ZZ
,,,ZZ
,,,ZZ
,,1250.0,ZZ
,,,ZZ
,,150.0,ZZ
,,2000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,250.0,BLK
,,,ZZ
,,,ZZ
,753.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,594.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,30.0,,ZZ
,,3800.0,ZZ
,,883.0,ZZ
,437.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,125.0,ZZ
,,,ZZ
,,2000.0,ZZ
,,,ZZ
,20660.0,2000.0,ZZ
,,,ZZ
,,,ZZ
,525.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,1300.0,ZZ
,,,ZZ
,945.0,,ZZ
,,50.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,6000.0,ZZ
,720.0,,ZZ
,11500.0,8900.0,RED
,1596.0,,ZZ
,,,ZZ
,,300.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,4000.0,ZZ
,,,ZZ
,,,ZZ
,1198.0,,ZZ
,,,ZZ
,,,ZZ
,551.0,,ZZ
,,110.0,ZZ
,,,ZZ
,,,ZZ
,,3000.0,ZZ
,,,ZZ
,,,ZZ
,689.0,,ZZ
,,,ZZ
,,,ZZ
,,2400.0,ZZ
,,,ZZ
,,4000.0,ZZ
,,250.0,BLK
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1037.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,2000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,1600.0,OGE
,,,ZZ
,1275.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,1400.0,ZZ
,,,ZZ
,,,
,,,ZZ
,865.0,,ZZ
,8080.0,,ZZ
,,250.0,WHI
,,3000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,523.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1230.0,,ZZ
,,4000.0,ZZ
,,,ZZ
,,300.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,922.0,,ZZ
,,,ZZ
,,,ZZ
,1245.0,,ZZ
,,,ZZ
,,1690.0,ZZ
,,,ZZ
,,,ZZ
,953.0,,ZZ
,,,ZZ
,,,ZZ
,,3600.0,ZZ
,,3000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,560.0,,ZZ
,,,ZZ
,,999.0,ZZ
,,,ZZ
,,109.0,ZZ
,,,WHI
,,,ZZ
,,,ZZ
,575.0,,ZZ
,,1450.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,493.0,,ZZ
,,,ZZ
,810.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1330.0,,ZZ
,535.0,,ZZ
,345.0,,ZZ
,,,ZZ
,,,ZZ
,,2500.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,2500.0,ZZ
,,2000.0,ZZ
,,,ZZ
,940.0,,ZZ
,,,ZZ
,515.0,,ZZ
,,,ZZ
,,,ZZ
,918.0,,ZZ
,,,ZZ
,,,ZZ
,1400.0,,ZZ
,,,ZZ
,1030.0,,ZZ
,,,ZZ
,,3000.0,ZZ
,,,ZZ
,,,ZZ
,945.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,3800.0,ZZ
,1470.0,,ZZ
,,,ZZ
,,,ZZ
,,1300.0,ZZ
,7200.0,,ZZ
,,,ZZ
,1150.0,,ZZ
,,,ZZ
,,,ZZ
,1400.0,,ZZ
,810.0,,ZZ
,,400.0,BLK
,,,ZZ
,,250.0,WHI
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,810.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,1573.0,ZZ
,,,ZZ
,,,ZZ
,1380.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,300.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,3300.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,680.0,,ZZ
,,1300.0,ZZ
,,,ZZ
,,,ZZ
,,4000.0,RED
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,380.0,ZZ
,,,ZZ
,,,ZZ
,1100.0,4000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,940.0,ZZ
,940.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,1198.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,2500.0,ZZ
,,,ZZ
,,250.0,ZZ
,867.0,4000.0,ZZ
,,800.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,1023.0,BLK
,,,ZZ
,,,ZZ
,,4000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,250.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1230.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,125.0,BLK
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,4000.0,ZZ
,,,ZZ
,,,ZZ
,300.0,,ZZ
,,,ZZ
,,,ZZ
,,2500.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,650.0,ZZ
,,,ZZ
,,,ZZ
,,4500.0,ZZ
,1452.0,,ZZ
,,,ZZ
,,,ZZ
,,1900.0,ZZ
,1068.0,,ZZ
,,,ZZ
,,150.0,ZZ
,,,ZZ
,1750.0,7700.0,ZZ
,,,ZZ
,,,ZZ
,14560.0,5900.0,GRN
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1050.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,400.0,,ZZ
,,,ZZ
,,,ZZ
,,955.0,ZZ
,,,ZZ
,,350.0,ZZ
,1005.0,,ZZ
,,,ZZ
,,2000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,865.0,ZZ
,,,ZZ
,,3700.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,300.0,ZZ
,,,ZZ
,,,ZZ
,,125.0,ZZ
,,,ZZ
,,883.0,ZZ
,,,ZZ
,,,ZZ
,14100.0,,ZZ
,,2400.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,3000.0,ZZ
,,,ZZ
,,,ZZ
,995.0,,ZZ
,,,ZZ
,1775.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,425.0,,ZZ
,1800.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,1800.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1235.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,RED
,,4000.0,ZZ
,,125.0,SIL
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,800.0,ZZ
,,2700.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1062.0,,ZZ
,,1800.0,ZZ
,,,ZZ
,,,ZZ
,,125.0,RED
,,,ZZ
,,,WHI
,,,ZZ
,1100.0,,ZZ
,,,ZZ
,,,ZZ
,,500.0,OGE
,,,ZZ
,,6000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,BLK
,,,ZZ
,,,ZZ
,580.0,,ZZ
,,,ZZ
,670.0,,ZZ
,,,ZZ
,,,ZZ
,,600.0,SIL
,,,ZZ
,,,ZZ
,,320.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1351.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,570.0,,ZZ
,,,ZZ
,1285.0,,ZZ
,708.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,3600.0,ZZ
,8860.0,8000.0,ZZ
,,,ZZ
,,2800.0,ZZ
,,250.0,ZZ
,2280.0,,ZZ
,758.0,,ZZ
,,,ZZ
,1075.0,,ZZ
,19300.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1250.0,,ZZ
,,,ZZ
,,,ZZ
,,,BLK
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,RED
,,,ZZ
,,,ZZ
,1048.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,730.0,,ZZ
,433.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,2500.0,ZZ
,,,ZZ
,,,ZZ
,625.0,2500.0,ZZ
,,,ZZ
,,,ZZ
,560.0,,ZZ
,,,ZZ
,,,ZZ
,1140.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,650.0,ZZ
,,,ZZ
,,,ZZ
,,650.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,2500.0,ZZ
,,450.0,ZZ
,,,ZZ
,11720.0,8900.0,ZZ
,,399.0,ZZ
,,,ZZ
,708.0,,ZZ
,,,ZZ
,,1400.0,ZZ
,1125.0,,ZZ
,988.0,,ZZ
,,,ZZ
,,,ZZ
,537.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,523.0,,ZZ
,10800.0,,ZZ
,4460.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,4550.0,,ZZ
,,,ZZ
,,,ZZ
,,2000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,815.0,,ZZ
,,,ZZ
,,,ZZ
,18920.0,,ZZ
,,,ZZ
,,,ZZ
,,3800.0,ZZ
,,,ZZ
,1230.0,,ZZ
,,,ZZ
,,1050.0,ZZ
,,,ZZ
,1417.0,,ZZ
,,,ZZ
,1242.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,125.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,1000.0,ZZ
,,,ZZ
,,1000.0,ZZ
,,883.0,ZZ
,,4000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,7500.0,,GRN
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1133.0,,ZZ
,,,ZZ
,,1200.0,ZZ
,,,ZZ
,,,ZZ
,1575.0,,ZZ
,300.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,1300.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,3800.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,600.0,BLK
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,3520.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,950.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1950.0,,ZZ
,300.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,737.0,,ZZ
,,,ZZ
,,,ZZ
,1025.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,500.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,1000.0,ZZ
,,,ZZ
,,,ZZ
,,250.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,250.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1035.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,762.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,2400.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1000.0,,ZZ
,,,ZZ
,,1100.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,652.0,ZZ
,,125.0,ZZ
,,,ZZ
,580.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1047.0,,ZZ
,,,ZZ
,,,ZZ
,1350.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,870.0,,ZZ
,1295.0,,ZZ
,,1800.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,3800.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,1800.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,775.0,,ZZ
,,,ZZ
,,501.0,ZZ
,,,ZZ
,,,ZZ
,,3600.0,ZZ
,,,ZZ
,560.0,,GLD
,,,ZZ
,,250.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,971.0,,ZZ
,,3600.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,1800.0,ZZ
,490.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1205.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1405.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1055.0,2400.0,ZZ
,,,ZZ
,,3600.0,ZZ
,971.0,,ZZ
,1015.0,,ZZ
,,750.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,1400.0,ZZ
,,310.0,ZZ
,,,ZZ
,,3600.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,580.0,,ZZ
,,,ZZ
,,650.0,ZZ
,,2000.0,ZZ
,,,ZZ
,,2400.0,ZZ
,,300.0,ZZ
,,,ZZ
,,650.0,GRN
,,,ZZ
,,3000.0,ZZ
,,,ZZ
,,,ZZ
,1125.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,440.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,11200.0,,BLK
,1355.0,2500.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,16800.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1204.0,,ZZ
,900.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,2660.0,,ZZ
,,,ZZ
,,2000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,2400.0,ZZ
,1004.0,,ZZ
,,,BLK
,,,ZZ
,970.0,,ZZ
,,,ZZ
,,,ZZ
,,400.0,ZZ
,,,ZZ
,475.0,,ZZ
,,,ZZ
,,,ZZ
,,,BLK
,,,ZZ
,925.0,,ZZ
,670.0,,ZZ
,,,ZZ
,1308.0,,ZZ
,,,ZZ
,,,ZZ
,,450.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1025.0,,ZZ
,,,ZZ
,,,ZZ
,,1600.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,640.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,451.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,3500.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1115.0,,ZZ
,,2800.0,ZZ
,1015.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,2000.0,ZZ
,,,ZZ
,,,ZZ
,,4000.0,ZZ
,1270.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1305.0,,ZZ
,,,ZZ
,,4000.0,ZZ
,,,ZZ
,,,ZZ
,3010.0,,ZZ
,,,ZZ
,820.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,2000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,250.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,250.0,ZZ
,,,ZZ
,,,ZZ
,580.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,1000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1060.0,,ZZ
,,,ZZ
,,,ZZ
,11820.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1536.0,,ZZ
,940.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1465.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,RED
,,,ZZ
,,750.0,ZZ
,13910.0,,BLK
,,100.0,ZZ
,,125.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,544.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,250.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,5940.0,7500.0,ZZ
,,,ZZ
,,,ZZ
,,1100.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,10360.0,,RED
,655.0,,ZZ
,,1690.0,ZZ
,,,ZZ
,,,ZZ
,11200.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,3500.0,ZZ
,,,ZZ
,,,ZZ
,,2300.0,ZZ
,,,ZZ
,,,ZZ
,,,GRY
,,,ZZ
,,3800.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,2900.0,ZZ
,,1000.0,SIL
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,GRY
,,,ZZ
,,,ZZ
,,250.0,ZZ
,855.0,,ZZ
,,,ZZ
,,1800.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,5120.0,,YLW
,,4000.0,ZZ
,,,ZZ
,,,ZZ
,1078.0,,ZZ
,,,ZZ
,,1000.0,ZZ
,,,ZZ
,,,ZZ
,,1000.0,ZZ
,,,ZZ
,,,ZZ
,18920.0,,RED
,,600.0,ZZ
,,,ZZ
,,250.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,1600.0,ZZ
,,,ZZ
,,,ZZ
,966.0,,ZZ
,,,ZZ
,,,ZZ
,,4000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,1800.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,947.0,,ZZ
,525.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,110.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,2900.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,610.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,469.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,790.0,,ZZ
,,,ZZ
,,390.0,ZZ
,,600.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,2000.0,ZZ
,,,ZZ
,,,ZZ
,780.0,,ZZ
,,5700.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,750.0,ZZ
,1330.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1335.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
